id,userId,groupId,rating,classExamId
928,368e486a-a9e0-4121-9261-42a8384332a0,7,188,2064
929,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,200,2066
930,407be379-85ef-4380-ada3-4e2d24b258dc,7,195,2067
931,407be379-85ef-4380-ada3-4e2d24b258dc,7,196,2070
932,407be379-85ef-4380-ada3-4e2d24b258dc,7,196,2071
933,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,198,2068
934,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,191,2072
935,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,166,2056
936,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,172,2075
937,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,211,2077
938,c4cf53f4-7099-41c4-bd34-f830afb8852e,7,182,2074
939,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,180,2076
940,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,208,2078
941,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,209,2080
942,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,212,2081
943,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,190,2079
944,84a9b073-37be-457c-82e8-4c2820f84c7a,7,185,2069
945,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,191,2082
946,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,194,2083
947,407be379-85ef-4380-ada3-4e2d24b258dc,7,195,2086
948,407be379-85ef-4380-ada3-4e2d24b258dc,7,198,2087
949,c4cf53f4-7099-41c4-bd34-f830afb8852e,7,173,2085
950,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,193,2084
951,407be379-85ef-4380-ada3-4e2d24b258dc,7,200,2088
952,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,196,2089
953,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,195,2091
954,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,192,2092
955,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,189,2093
956,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,189,2095
957,f9d6a7fa-b4df-46d5-9602-99666a952e55,7,170,2094
958,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,192,2096
959,84a9b073-37be-457c-82e8-4c2820f84c7a,7,193,2090
960,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,198,2099
961,407be379-85ef-4380-ada3-4e2d24b258dc,7,186,2100
962,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,194,2101
963,407be379-85ef-4380-ada3-4e2d24b258dc,7,195,2102
964,f9d6a7fa-b4df-46d5-9602-99666a952e55,7,173,2098
965,407be379-85ef-4380-ada3-4e2d24b258dc,7,199,2104
966,c3e7471f-c581-4d11-8f5f-e4799f6b480d,7,184,2097
967,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,197,2103
968,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,202,2105
969,84a9b073-37be-457c-82e8-4c2820f84c7a,7,188,2108
970,407be379-85ef-4380-ada3-4e2d24b258dc,7,204,2109
971,407be379-85ef-4380-ada3-4e2d24b258dc,7,206,2110
972,407be379-85ef-4380-ada3-4e2d24b258dc,7,203,2111
973,407be379-85ef-4380-ada3-4e2d24b258dc,7,210,2112
974,c3e7471f-c581-4d11-8f5f-e4799f6b480d,7,169,2106
975,84a9b073-37be-457c-82e8-4c2820f84c7a,7,182,2113
976,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,175,2114
977,84a9b073-37be-457c-82e8-4c2820f84c7a,7,166,2107
978,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,185,2115
979,f9d6a7fa-b4df-46d5-9602-99666a952e55,7,167,2117
980,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,189,2119
981,f9d6a7fa-b4df-46d5-9602-99666a952e55,7,158,2120
982,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,194,2121
983,407be379-85ef-4380-ada3-4e2d24b258dc,7,215,2122
984,407be379-85ef-4380-ada3-4e2d24b258dc,7,218,2123
985,f9d6a7fa-b4df-46d5-9602-99666a952e55,7,170,2124
986,407be379-85ef-4380-ada3-4e2d24b258dc,7,218,2125
987,407be379-85ef-4380-ada3-4e2d24b258dc,7,221,2126
988,407be379-85ef-4380-ada3-4e2d24b258dc,7,217,2127
989,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,179,2118
990,f9d6a7fa-b4df-46d5-9602-99666a952e55,7,170,2128
991,f9d6a7fa-b4df-46d5-9602-99666a952e55,7,165,2129
992,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,160,2130
993,407be379-85ef-4380-ada3-4e2d24b258dc,7,219,2131
994,407be379-85ef-4380-ada3-4e2d24b258dc,7,220,2133
995,407be379-85ef-4380-ada3-4e2d24b258dc,7,219,2134
996,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,171,2132
997,407be379-85ef-4380-ada3-4e2d24b258dc,7,221,2135
998,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,165,2136
999,407be379-85ef-4380-ada3-4e2d24b258dc,7,222,2138
1000,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,171,2137
1001,407be379-85ef-4380-ada3-4e2d24b258dc,7,221,2139
1002,407be379-85ef-4380-ada3-4e2d24b258dc,7,222,2140
1003,407be379-85ef-4380-ada3-4e2d24b258dc,7,225,2141
1004,407be379-85ef-4380-ada3-4e2d24b258dc,7,213,2142
1005,407be379-85ef-4380-ada3-4e2d24b258dc,7,203,2143
1006,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,181,2144
1007,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,185,2145
1008,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,177,2146
1009,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,180,2147
1010,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,188,2148
1011,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,182,2149
1012,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,185,2150
1013,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,180,2151
1014,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,173,2152
1015,a96fd13e-b5cc-4f03-b76e-88ab334199ec,7,190,2153
1016,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,198,2154
1017,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,199,2155
1018,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,203,2156
1019,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,202,2158
1020,a1f6f1c7-8464-43c3-bc4e-ada7f456585a,7,188,2157
1021,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,193,2159
1022,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,200,2161
1023,a1f6f1c7-8464-43c3-bc4e-ada7f456585a,7,174,2160
1024,84a9b073-37be-457c-82e8-4c2820f84c7a,7,164,2163
1025,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,208,2165
1026,a1f6f1c7-8464-43c3-bc4e-ada7f456585a,7,187,2162
1027,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,206,2166
1028,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,207,2167
1029,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,206,2168
1030,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,205,2169
1031,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,204,2170
1032,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,202,2171
1033,84a9b073-37be-457c-82e8-4c2820f84c7a,7,161,2164
1034,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,199,2173
1035,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,200,2174
1036,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,194,2175
1037,84a9b073-37be-457c-82e8-4c2820f84c7a,7,167,2172
1038,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,191,2176
1039,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,204,2177
1040,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,193,2179
1041,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,207,2178
1042,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,190,2180
1043,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,186,2181
1044,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,181,2183
1045,84a9b073-37be-457c-82e8-4c2820f84c7a,7,162,2182
1046,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,189,2185
1047,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,195,2187
1048,a43e9084-4b8e-48e3-9b3b-8f3eec639ca4,7,190,2184
1049,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,199,2188
1050,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,194,2189
1051,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,192,2190
1052,84a9b073-37be-457c-82e8-4c2820f84c7a,7,167,2186
1053,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,200,2191
1054,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,177,2192
1055,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,204,2193
1056,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,210,2194
1057,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,215,2195
1058,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,220,2197
1059,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,207,2198
1060,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,209,2199
1061,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,204,2201
1062,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,204,2202
1063,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,204,2203
1064,c3e7471f-c581-4d11-8f5f-e4799f6b480d,7,162,2196
1065,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,203,2204
1066,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,196,2205
1067,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,191,2206
1068,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,199,2208
1069,407be379-85ef-4380-ada3-4e2d24b258dc,7,208,2209
1070,407be379-85ef-4380-ada3-4e2d24b258dc,7,206,2210
1071,84a9b073-37be-457c-82e8-4c2820f84c7a,7,169,2200
1072,407be379-85ef-4380-ada3-4e2d24b258dc,7,201,2211
1073,407be379-85ef-4380-ada3-4e2d24b258dc,7,206,2212
1074,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,213,2215
1075,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,211,2216
1076,5922a9c0-ef86-48a9-9354-f91eb5d838d0,7,215,2214
1077,a43e9084-4b8e-48e3-9b3b-8f3eec639ca4,7,184,2207
1078,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,210,2217
1079,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,216,2219
1080,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,213,2220
1081,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,196,2221
1082,407be379-85ef-4380-ada3-4e2d24b258dc,7,212,2222
1083,407be379-85ef-4380-ada3-4e2d24b258dc,7,216,2224
1084,5922a9c0-ef86-48a9-9354-f91eb5d838d0,7,210,2223
1085,dc4aac51-7a7a-4e51-b48a-56f835e9d6b5,7,194,2226
1086,5922a9c0-ef86-48a9-9354-f91eb5d838d0,7,208,2227
1087,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,217,2231
1088,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,196,2229
1089,dc4aac51-7a7a-4e51-b48a-56f835e9d6b5,7,186,2230
1090,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,214,2233
1091,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,176,2228
1092,407be379-85ef-4380-ada3-4e2d24b258dc,7,210,2234
1093,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,214,2236
1094,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,202,2235
1095,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,216,2238
1096,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,196,2240
1097,5922a9c0-ef86-48a9-9354-f91eb5d838d0,7,204,2237
1098,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,215,2241
1099,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,178,2242
1100,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,206,2243
1101,84a9b073-37be-457c-82e8-4c2820f84c7a,7,167,2213
1102,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,193,2244
1103,dc4aac51-7a7a-4e51-b48a-56f835e9d6b5,7,162,2225
1104,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,214,2250
1105,5922a9c0-ef86-48a9-9354-f91eb5d838d0,7,212,2248
1106,368e486a-a9e0-4121-9261-42a8384332a0,7,185,2239
1107,dc4aac51-7a7a-4e51-b48a-56f835e9d6b5,7,157,2246
1108,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,217,2252
1109,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,184,2245
1110,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,200,2251
1111,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,187,2255
1112,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,221,2254
1113,407be379-85ef-4380-ada3-4e2d24b258dc,7,216,2256
1114,dc4aac51-7a7a-4e51-b48a-56f835e9d6b5,7,163,2257
1115,5922a9c0-ef86-48a9-9354-f91eb5d838d0,7,204,2253
1116,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,216,2260
1117,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,180,2262
1118,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,210,2263
1119,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,174,2266
1120,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,200,2267
1121,c4cf53f4-7099-41c4-bd34-f830afb8852e,7,166,2261
1122,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,171,2268
1123,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,201,2264
1124,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,202,2271
1125,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,189,2270
1126,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,178,2265
1127,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,201,2273
1128,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,184,2272
1129,c9d7e6a1-b702-4672-acab-d7c5bc18f788,7,156,2269
1130,84a9b073-37be-457c-82e8-4c2820f84c7a,7,171,2249
1131,67d15eaa-f04d-419f-99f5-fdc18ec37dff,7,184,2277
1132,5922a9c0-ef86-48a9-9354-f91eb5d838d0,7,209,2278
1133,c4cf53f4-7099-41c4-bd34-f830afb8852e,7,173,2276
1134,368e486a-a9e0-4121-9261-42a8384332a0,7,179,2275
1135,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,174,2274
1136,5922a9c0-ef86-48a9-9354-f91eb5d838d0,7,213,2279
1137,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,194,2281
1138,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,182,2283
1139,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,175,2285
1140,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,180,2287
1141,5922a9c0-ef86-48a9-9354-f91eb5d838d0,7,208,2284
1142,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,183,2289
1143,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,189,2290
1144,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,185,2291
1145,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,183,2293
1146,a1f6f1c7-8464-43c3-bc4e-ada7f456585a,7,198,2288
1147,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,188,2294
1148,407be379-85ef-4380-ada3-4e2d24b258dc,7,213,2292
1149,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,185,2295
1150,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,178,2297
1151,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,182,2300
1152,c4cf53f4-7099-41c4-bd34-f830afb8852e,7,169,2280
1153,84a9b073-37be-457c-82e8-4c2820f84c7a,7,176,2282
1154,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,183,2301
1155,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,150,2299
1156,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,184,2302
1157,df8f759c-ec75-4e47-99fd-82a2454ea5ea,7,195,2298
1158,407be379-85ef-4380-ada3-4e2d24b258dc,7,208,2296
1159,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,193,2286
1160,407be379-85ef-4380-ada3-4e2d24b258dc,7,203,2304
1161,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,157,2306
1162,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,195,2305
1163,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,154,2309
1164,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,155,2312
1165,a43e9084-4b8e-48e3-9b3b-8f3eec639ca4,7,178,2311
1166,84a9b073-37be-457c-82e8-4c2820f84c7a,7,170,2307
1167,407be379-85ef-4380-ada3-4e2d24b258dc,7,198,2314
1168,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,194,2310
1169,7ca6f197-e17e-4d96-bcf8-9ade2dfbe263,7,209,2315
1170,c4cf53f4-7099-41c4-bd34-f830afb8852e,7,164,2313
1171,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,196,2316
1172,c4cf53f4-7099-41c4-bd34-f830afb8852e,7,168,2317
1173,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,183,2322
1174,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,179,2323
1175,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,179,2324
1176,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,195,2320
1177,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,180,2326
1178,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,179,2327
1179,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,169,2328
1180,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,164,2330
1181,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,168,2331
1182,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,165,2332
1183,5445df03-3ff5-4017-a361-24187bb3033f,7,212,2319
1184,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,167,2333
1185,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,162,2335
1186,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,162,2336
1187,368e486a-a9e0-4121-9261-42a8384332a0,7,179,2325
1188,c4cf53f4-7099-41c4-bd34-f830afb8852e,7,168,2321
1189,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,163,2337
1190,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,169,2338
1191,84a9b073-37be-457c-82e8-4c2820f84c7a,7,167,2318
1192,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,199,2329
1193,04d4adc9-a7c5-4373-aa4f-37de985c757d,7,161,2339
1194,04d4adc9-a7c5-4373-aa4f-37de985c757d,7,160,2341
1195,ef929ad1-3d08-4a93-82cb-d82b943dc994,7,206,2340
1196,5445df03-3ff5-4017-a361-24187bb3033f,7,204,2334
1197,c3e7471f-c581-4d11-8f5f-e4799f6b480d,7,172,2343
1198,368e486a-a9e0-4121-9261-42a8384332a0,7,183,2346
1199,c3e7471f-c581-4d11-8f5f-e4799f6b480d,7,186,2344
1200,7de4f4d4-e44c-45eb-b3c0-5a3f8f3a566d,7,185,2345
1201,368e486a-a9e0-4121-9261-42a8384332a0,7,183,2347
1202,7de4f4d4-e44c-45eb-b3c0-5a3f8f3a566d,7,176,2351
1203,5445df03-3ff5-4017-a361-24187bb3033f,7,204,2342
1204,368e486a-a9e0-4121-9261-42a8384332a0,7,183,2352
1205,c3e7471f-c581-4d11-8f5f-e4799f6b480d,7,177,2348
1206,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,212,2349
1207,dc4aac51-7a7a-4e51-b48a-56f835e9d6b5,7,157,2353
1208,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,206,2354
1209,368e486a-a9e0-4121-9261-42a8384332a0,7,185,2355
1210,368e486a-a9e0-4121-9261-42a8384332a0,7,182,2357
1211,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,210,2356
1212,368e486a-a9e0-4121-9261-42a8384332a0,7,184,2358
1213,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,207,2359
1214,7de4f4d4-e44c-45eb-b3c0-5a3f8f3a566d,7,159,2350
1215,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,208,2361
1216,407be379-85ef-4380-ada3-4e2d24b258dc,7,191,2360
1217,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,201,2362
1218,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,210,2366
1219,5922a9c0-ef86-48a9-9354-f91eb5d838d0,7,205,2367
1220,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,206,2368
1221,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,213,2369
1222,b822f287-9aee-4da3-9129-6882c5996b7d,7,177,2370
1223,b822f287-9aee-4da3-9129-6882c5996b7d,7,132,2364
1224,b822f287-9aee-4da3-9129-6882c5996b7d,7,111,2365
1225,f29c9f89-144c-4039-8a0e-adc2d5b27ad1,7,208,2371
1226,f01fdfe7-46db-4f4f-a701-5a1c446fc973,7,179,2374
1227,f01fdfe7-46db-4f4f-a701-5a1c446fc973,7,140,2375
1228,f01fdfe7-46db-4f4f-a701-5a1c446fc973,7,130,2376
1229,98a780d1-8807-41d2-b8dd-e02a6e7e16f2,7,201,2377
1230,98a780d1-8807-41d2-b8dd-e02a6e7e16f2,7,201,2378
1231,2f31ddbb-e28f-49a7-9096-08bf9a15c2fd,7,180,2379
1232,3323d160-75fa-4768-8ea3-eb19ed6bf3ed,7,162,2380
1233,cbce1294-0964-41a1-82fb-dc8aea1718a3,7,196,2381
1234,84a9b073-37be-457c-82e8-4c2820f84c7a,7,166,2382
1235,84a9b073-37be-457c-82e8-4c2820f84c7a,7,172,2383
1236,a96fd13e-b5cc-4f03-b76e-88ab334199ec,7,183,2384
1237,a96fd13e-b5cc-4f03-b76e-88ab334199ec,7,189,2385
1238,a96fd13e-b5cc-4f03-b76e-88ab334199ec,7,184,2386
1239,c9d7e6a1-b702-4672-acab-d7c5bc18f788,7,157,2387
1240,84a9b073-37be-457c-82e8-4c2820f84c7a,7,159,2388
1241,84a9b073-37be-457c-82e8-4c2820f84c7a,7,160,2389
1242,84a9b073-37be-457c-82e8-4c2820f84c7a,7,155,2390
1243,84a9b073-37be-457c-82e8-4c2820f84c7a,7,158,2391
1244,84a9b073-37be-457c-82e8-4c2820f84c7a,7,161,2392
1245,84a9b073-37be-457c-82e8-4c2820f84c7a,7,154,2393
1246,84a9b073-37be-457c-82e8-4c2820f84c7a,7,159,2394
1247,84a9b073-37be-457c-82e8-4c2820f84c7a,7,158,2394
1248,84a9b073-37be-457c-82e8-4c2820f84c7a,7,171,2395
1249,84a9b073-37be-457c-82e8-4c2820f84c7a,7,169,2396
1250,84a9b073-37be-457c-82e8-4c2820f84c7a,7,161,2397
1251,84a9b073-37be-457c-82e8-4c2820f84c7a,7,158,2398
1252,84a9b073-37be-457c-82e8-4c2820f84c7a,7,155,2399
1253,b99e197f-8725-4327-884a-fd56a7321960,7,193,2400
1254,b99e197f-8725-4327-884a-fd56a7321960,7,186,2401
1255,a96fd13e-b5cc-4f03-b76e-88ab334199ec,7,188,2402
1256,a96fd13e-b5cc-4f03-b76e-88ab334199ec,7,191,2403
1257,a96fd13e-b5cc-4f03-b76e-88ab334199ec,7,189,2404
1258,a96fd13e-b5cc-4f03-b76e-88ab334199ec,7,191,2405
1259,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,146,2406
1260,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,147,2407
1261,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,137,2408
1262,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,134,2409
1263,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,137,2410
1264,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,126,2411
1265,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,141,2413
1266,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,134,2414
1267,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,137,2415
1268,84a9b073-37be-457c-82e8-4c2820f84c7a,7,149,2412
1269,84a9b073-37be-457c-82e8-4c2820f84c7a,7,153,2416
1270,84a9b073-37be-457c-82e8-4c2820f84c7a,7,166,2417
1271,84a9b073-37be-457c-82e8-4c2820f84c7a,7,171,2418
1272,84a9b073-37be-457c-82e8-4c2820f84c7a,7,171,2419
1273,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,136,2420
1274,84a9b073-37be-457c-82e8-4c2820f84c7a,7,170,2422
1275,c3e7471f-c581-4d11-8f5f-e4799f6b480d,7,165,2421
1276,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,159,2423
1277,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,161,2424
1278,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,157,2425
1279,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,152,2426
1280,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,159,2427
1281,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,159,2428
1282,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,162,2429
1283,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,167,2430
1284,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,175,2431
1285,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,180,2432
1286,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,184,2433
1287,a96fd13e-b5cc-4f03-b76e-88ab334199ec,7,189,2435
1288,a96fd13e-b5cc-4f03-b76e-88ab334199ec,7,195,2436
1289,a96fd13e-b5cc-4f03-b76e-88ab334199ec,7,174,2434
1290,a96fd13e-b5cc-4f03-b76e-88ab334199ec,7,177,2437
1291,a96fd13e-b5cc-4f03-b76e-88ab334199ec,7,183,2438
1292,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,182,2439
1293,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,179,2440
1294,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,168,2441
1295,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,169,2442
1296,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,171,2443
1297,1c69577b-6621-4a4e-8f60-77fa1f243ea2,7,180,2444
1298,84a9b073-37be-457c-82e8-4c2820f84c7a,7,178,2445
1299,84a9b073-37be-457c-82e8-4c2820f84c7a,7,177,2446
1300,84a9b073-37be-457c-82e8-4c2820f84c7a,7,154,2447
1301,908cde8b-1ad7-4a57-ae3c-78df9f843e53,7,148,2448
